10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,35787626
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,14449499
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,34881878
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,15055797
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,37016270
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,13812630
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,34991747
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,17479895
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,36009923
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,13047603
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,35707092
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,12683917
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,38053921
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,12122636
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,35923467
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,12870749
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,34875954
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,13512082
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,34082306
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,12417185
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,39113362
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,16010754
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,37095006
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,14408526
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,35062156
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,13224482
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,35439416
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,18572498
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,35403151
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,16629374
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,36556284
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,12822061
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,35236931
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,16508495
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,36228140
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,14107845
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,36134236
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,12914656
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,46121528
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,13892236
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,38912303
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,41461233
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,35573253
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,13395009
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,36185441
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,13279333
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,37284614
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,14917102
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,36244355
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,14443924
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,35871293
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,38218556
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,37629424
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,43791518
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,40171182
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,14787022
10000,3333,Entropy,32768,32768,10,33340,6,0,put/local,35700747
10000,3333,Entropy,32768,32768,10,33340,6,0,get/local,14142352
