10000,3333,Entropy,32768,32768,10,33340,6,0,put,32957186
10000,3333,Entropy,32768,32768,10,33340,6,0,get,11090998
10000,3333,Entropy,32768,32768,10,33340,6,0,put,32516125
10000,3333,Entropy,32768,32768,10,33340,6,0,get,14351696
10000,3333,Entropy,32768,32768,10,33340,6,0,put,32765117
10000,3333,Entropy,32768,32768,10,33340,6,0,get,10139190
10000,3333,Entropy,32768,32768,10,33340,6,0,put,32610155
10000,3333,Entropy,32768,32768,10,33340,6,0,get,11376103
10000,3333,Entropy,32768,32768,10,33340,6,0,put,34193700
10000,3333,Entropy,32768,32768,10,33340,6,0,get,12391012
10000,3333,Entropy,32768,32768,10,33340,6,0,put,32062421
10000,3333,Entropy,32768,32768,10,33340,6,0,get,10264047
10000,3333,Entropy,32768,32768,10,33340,6,0,put,31538828
10000,3333,Entropy,32768,32768,10,33340,6,0,get,13192475
10000,3333,Entropy,32768,32768,10,33340,6,0,put,31579957
10000,3333,Entropy,32768,32768,10,33340,6,0,get,12962343
10000,3333,Entropy,32768,32768,10,33340,6,0,put,33769018
10000,3333,Entropy,32768,32768,10,33340,6,0,get,16434664
10000,3333,Entropy,32768,32768,10,33340,6,0,put,32975422
10000,3333,Entropy,32768,32768,10,33340,6,0,get,10144649
10000,3333,Entropy,32768,32768,10,33340,6,0,put,34090464
10000,3333,Entropy,32768,32768,10,33340,6,0,get,13227488
10000,3333,Entropy,32768,32768,10,33340,6,0,put,32171316
10000,3333,Entropy,32768,32768,10,33340,6,0,get,13318798
10000,3333,Entropy,32768,32768,10,33340,6,0,put,31951736
10000,3333,Entropy,32768,32768,10,33340,6,0,get,12175190
10000,3333,Entropy,32768,32768,10,33340,6,0,put,32806748
10000,3333,Entropy,32768,32768,10,33340,6,0,get,9938453
10000,3333,Entropy,32768,32768,10,33340,6,0,put,32976357
10000,3333,Entropy,32768,32768,10,33340,6,0,get,11675720
10000,3333,Entropy,32768,32768,10,33340,6,0,put,32569593
10000,3333,Entropy,32768,32768,10,33340,6,0,get,12773183
10000,3333,Entropy,32768,32768,10,33340,6,0,put,36354973
10000,3333,Entropy,32768,32768,10,33340,6,0,get,13532578
10000,3333,Entropy,32768,32768,10,33340,6,0,put,33766545
10000,3333,Entropy,32768,32768,10,33340,6,0,get,12287618
10000,3333,Entropy,32768,32768,10,33340,6,0,put,32905799
10000,3333,Entropy,32768,32768,10,33340,6,0,get,14131095
10000,3333,Entropy,32768,32768,10,33340,6,0,put,31834600
10000,3333,Entropy,32768,32768,10,33340,6,0,get,10970752
10000,3333,Entropy,32768,32768,10,33340,6,0,put,31939879
10000,3333,Entropy,32768,32768,10,33340,6,0,get,12399828
10000,3333,Entropy,32768,32768,10,33340,6,0,put,35464769
10000,3333,Entropy,32768,32768,10,33340,6,0,get,11244055
10000,3333,Entropy,32768,32768,10,33340,6,0,put,31715173
10000,3333,Entropy,32768,32768,10,33340,6,0,get,14397875
10000,3333,Entropy,32768,32768,10,33340,6,0,put,31780041
10000,3333,Entropy,32768,32768,10,33340,6,0,get,10923182
10000,3333,Entropy,32768,32768,10,33340,6,0,put,31594221
10000,3333,Entropy,32768,32768,10,33340,6,0,get,11438001
10000,3333,Entropy,32768,32768,10,33340,6,0,put,32050007
10000,3333,Entropy,32768,32768,10,33340,6,0,get,12306931
10000,3333,Entropy,32768,32768,10,33340,6,0,put,35597105
10000,3333,Entropy,32768,32768,10,33340,6,0,get,9139482
10000,3333,Entropy,32768,32768,10,33340,6,0,put,34791347
10000,3333,Entropy,32768,32768,10,33340,6,0,get,11163657
10000,3333,Entropy,32768,32768,10,33340,6,0,put,32222382
10000,3333,Entropy,32768,32768,10,33340,6,0,get,13801255
