100,33,Replication,1073741824,1,0,67,0,0,put,84303784
100,33,Replication,1073741824,1,0,67,0,0,get,605685
100,33,Replication,1073741824,1,0,67,0,0,put,101436759
100,33,Replication,1073741824,1,0,67,0,0,get,547371
100,33,Replication,1073741824,1,0,67,0,0,put,91084779
100,33,Replication,1073741824,1,0,67,0,0,get,589126
100,33,Replication,1073741824,1,0,67,0,0,put,84012592
100,33,Replication,1073741824,1,0,67,0,0,get,567847
100,33,Replication,1073741824,1,0,67,0,0,put,92545465
100,33,Replication,1073741824,1,0,67,0,0,get,555600
100,33,Replication,1073741824,1,0,67,0,0,put,107722612
100,33,Replication,1073741824,1,0,67,0,0,get,578536
100,33,Replication,1073741824,1,0,67,0,0,put,86194424
100,33,Replication,1073741824,1,0,67,0,0,get,585316
100,33,Replication,1073741824,1,0,67,0,0,put,88533947
100,33,Replication,1073741824,1,0,67,0,0,get,577798
100,33,Replication,1073741824,1,0,67,0,0,put,82775785
100,33,Replication,1073741824,1,0,67,0,0,get,589390
100,33,Replication,1073741824,1,0,67,0,0,put,87498516
100,33,Replication,1073741824,1,0,67,0,0,get,561955
100,33,Replication,1073741824,1,0,67,0,0,put,87344841
100,33,Replication,1073741824,1,0,67,0,0,get,573739
100,33,Replication,1073741824,1,0,67,0,0,put,83865747
100,33,Replication,1073741824,1,0,67,0,0,get,541691
100,33,Replication,1073741824,1,0,67,0,0,put,80204358
100,33,Replication,1073741824,1,0,67,0,0,get,563326
100,33,Replication,1073741824,1,0,67,0,0,put,90470658
100,33,Replication,1073741824,1,0,67,0,0,get,582330
100,33,Replication,1073741824,1,0,67,0,0,put,87975904
100,33,Replication,1073741824,1,0,67,0,0,get,495503
100,33,Replication,1073741824,1,0,67,0,0,put,85158872
100,33,Replication,1073741824,1,0,67,0,0,get,552204
100,33,Replication,1073741824,1,0,67,0,0,put,87483409
100,33,Replication,1073741824,1,0,67,0,0,get,582852
100,33,Replication,1073741824,1,0,67,0,0,put,85850259
100,33,Replication,1073741824,1,0,67,0,0,get,593839
100,33,Replication,1073741824,1,0,67,0,0,put,87422359
100,33,Replication,1073741824,1,0,67,0,0,get,572036
100,33,Replication,1073741824,1,0,67,0,0,put,92052305
100,33,Replication,1073741824,1,0,67,0,0,get,615400
100,33,Replication,1073741824,1,0,67,0,0,put,84678837
100,33,Replication,1073741824,1,0,67,0,0,get,569568
100,33,Replication,1073741824,1,0,67,0,0,put,79567545
100,33,Replication,1073741824,1,0,67,0,0,get,570465
100,33,Replication,1073741824,1,0,67,0,0,put,88676789
100,33,Replication,1073741824,1,0,67,0,0,get,583797
100,33,Replication,1073741824,1,0,67,0,0,put,104389505
100,33,Replication,1073741824,1,0,67,0,0,get,572314
100,33,Replication,1073741824,1,0,67,0,0,put,94817899
100,33,Replication,1073741824,1,0,67,0,0,get,651290
100,33,Replication,1073741824,1,0,67,0,0,put,81248254
100,33,Replication,1073741824,1,0,67,0,0,get,589892
100,33,Replication,1073741824,1,0,67,0,0,put,83597574
100,33,Replication,1073741824,1,0,67,0,0,get,504591
100,33,Replication,1073741824,1,0,67,0,0,put,91606882
100,33,Replication,1073741824,1,0,67,0,0,get,557910
100,33,Replication,1073741824,1,0,67,0,0,put,93226104
100,33,Replication,1073741824,1,0,67,0,0,get,581721
