10000,33,Glacier,33554432,32,0,34,0,100,put,18363747
10000,33,Glacier,33554432,32,0,34,0,100,get,5854253
10000,33,Glacier,33554432,32,0,34,0,100,put,21715202
10000,33,Glacier,33554432,32,0,34,0,100,get,9731271
10000,33,Glacier,33554432,32,0,34,0,100,put,21256071
10000,33,Glacier,33554432,32,0,34,0,100,get,2607509
10000,33,Glacier,33554432,32,0,34,0,100,put,22825587
10000,33,Glacier,33554432,32,0,34,0,100,get,4898386
10000,33,Glacier,33554432,32,0,34,0,100,put,18779697
10000,33,Glacier,33554432,32,0,34,0,100,get,5375391
10000,33,Glacier,33554432,32,0,34,0,100,put,20471480
10000,33,Glacier,33554432,32,0,34,0,100,get,3291582
10000,33,Glacier,33554432,32,0,34,0,100,put,19140838
10000,33,Glacier,33554432,32,0,34,0,100,get,7286569
10000,33,Glacier,33554432,32,0,34,0,100,put,17492746
10000,33,Glacier,33554432,32,0,34,0,100,get,5799894
10000,33,Glacier,33554432,32,0,34,0,100,put,18392819
10000,33,Glacier,33554432,32,0,34,0,100,get,9430207
10000,33,Glacier,33554432,32,0,34,0,100,put,20401282
10000,33,Glacier,33554432,32,0,34,0,100,get,5155517
10000,33,Glacier,33554432,32,0,34,0,100,put,19531258
10000,33,Glacier,33554432,32,0,34,0,100,get,5557167
10000,33,Glacier,33554432,32,0,34,0,100,put,18856888
10000,33,Glacier,33554432,32,0,34,0,100,get,14247995
10000,33,Glacier,33554432,32,0,34,0,100,put,18009385
10000,33,Glacier,33554432,32,0,34,0,100,get,4618478
10000,33,Glacier,33554432,32,0,34,0,100,put,18192630
10000,33,Glacier,33554432,32,0,34,0,100,get,3323780
10000,33,Glacier,33554432,32,0,34,0,100,put,18993421
10000,33,Glacier,33554432,32,0,34,0,100,get,7439282
10000,33,Glacier,33554432,32,0,34,0,100,put,22934722
10000,33,Glacier,33554432,32,0,34,0,100,get,8878798
10000,33,Glacier,33554432,32,0,34,0,100,put,17531492
10000,33,Glacier,33554432,32,0,34,0,100,get,9073576
10000,33,Glacier,33554432,32,0,34,0,100,put,17836687
10000,33,Glacier,33554432,32,0,34,0,100,get,3194223
10000,33,Glacier,33554432,32,0,34,0,100,put,19517486
10000,33,Glacier,33554432,32,0,34,0,100,get,11010575
10000,33,Glacier,33554432,32,0,34,0,100,put,18957606
10000,33,Glacier,33554432,32,0,34,0,100,get,9558046
10000,33,Glacier,33554432,32,0,34,0,100,put,17392539
10000,33,Glacier,33554432,32,0,34,0,100,get,7083813
10000,33,Glacier,33554432,32,0,34,0,100,put,19707979
10000,33,Glacier,33554432,32,0,34,0,100,get,9015859
10000,33,Glacier,33554432,32,0,34,0,100,put,18800979
10000,33,Glacier,33554432,32,0,34,0,100,get,8228725
10000,33,Glacier,33554432,32,0,34,0,100,put,19002744
10000,33,Glacier,33554432,32,0,34,0,100,get,4205641
10000,33,Glacier,33554432,32,0,34,0,100,put,21070195
10000,33,Glacier,33554432,32,0,34,0,100,get,5979244
10000,33,Glacier,33554432,32,0,34,0,100,put,17144322
10000,33,Glacier,33554432,32,0,34,0,100,get,5934840
10000,33,Glacier,33554432,32,0,34,0,100,put,22235701
10000,33,Glacier,33554432,32,0,34,0,100,get,9099615
10000,33,Glacier,33554432,32,0,34,0,100,put,17922846
10000,33,Glacier,33554432,32,0,34,0,100,get,5302796
10000,33,Glacier,33554432,32,0,34,0,100,put,20668988
10000,33,Glacier,33554432,32,0,34,0,100,get,4170059
