10000,3333,Entropy,32768,32768,10,33340,6,0,120,120,512308750
10000,3333,Entropy,32768,32768,10,33340,6,0,140,140,594924736
10000,3333,Entropy,32768,32768,10,33340,6,0,160,160,686334994
10000,3333,Entropy,32768,32768,10,33340,6,0,180,180,765818774
10000,3333,Entropy,32768,32768,10,33340,6,0,200,200,847277673
