100,33,Replication,1073741824,1,0,67,0,0,put/local,90456326
100,33,Replication,1073741824,1,0,67,0,0,get/local,2380323
100,33,Replication,1073741824,1,0,67,0,0,put/local,84122509
100,33,Replication,1073741824,1,0,67,0,0,get/local,2328528
100,33,Replication,1073741824,1,0,67,0,0,put/local,79644565
100,33,Replication,1073741824,1,0,67,0,0,get/local,2272277
100,33,Replication,1073741824,1,0,67,0,0,put/local,83615800
100,33,Replication,1073741824,1,0,67,0,0,get/local,2322591
100,33,Replication,1073741824,1,0,67,0,0,put/local,91030076
100,33,Replication,1073741824,1,0,67,0,0,get/local,2320412
100,33,Replication,1073741824,1,0,67,0,0,put/local,95301534
100,33,Replication,1073741824,1,0,67,0,0,get/local,2330978
100,33,Replication,1073741824,1,0,67,0,0,put/local,84009473
100,33,Replication,1073741824,1,0,67,0,0,get/local,2308835
100,33,Replication,1073741824,1,0,67,0,0,put/local,82832560
100,33,Replication,1073741824,1,0,67,0,0,get/local,2292132
100,33,Replication,1073741824,1,0,67,0,0,put/local,91860021
100,33,Replication,1073741824,1,0,67,0,0,get/local,2331308
