100,33,Replication,1073741824,1,0,67,0,0,put/remote,136389229
100,33,Replication,1073741824,1,0,67,0,0,get/remote,58330470
100,33,Replication,1073741824,1,0,67,0,0,put/remote,127846763
100,33,Replication,1073741824,1,0,67,0,0,get/remote,89441566
100,33,Replication,1073741824,1,0,67,0,0,put/remote,126177148
100,33,Replication,1073741824,1,0,67,0,0,get/remote,51880809
100,33,Replication,1073741824,1,0,67,0,0,put/remote,171041036
100,33,Replication,1073741824,1,0,67,0,0,get/remote,80813301
100,33,Replication,1073741824,1,0,67,0,0,put/remote,192163380
100,33,Replication,1073741824,1,0,67,0,0,get/remote,77594149
100,33,Replication,1073741824,1,0,67,0,0,put/remote,194857173
100,33,Replication,1073741824,1,0,67,0,0,get/remote,103198866
100,33,Replication,1073741824,1,0,67,0,0,put/remote,139844018
100,33,Replication,1073741824,1,0,67,0,0,get/remote,46364398
100,33,Replication,1073741824,1,0,67,0,0,put/remote,147374277
100,33,Replication,1073741824,1,0,67,0,0,get/remote,107581252
100,33,Replication,1073741824,1,0,67,0,0,put/remote,156560974
100,33,Replication,1073741824,1,0,67,0,0,get/remote,44813781
