10000,3333,Entropy,32768,32768,10,33340,6,0,10,1,154169257
10000,3333,Entropy,32768,32768,10,33340,6,0,20,2,163845711
10000,3333,Entropy,32768,32768,10,33340,6,0,50,5,279323890
10000,3333,Entropy,32768,32768,10,33340,6,0,100,10,485073620
10000,3333,Entropy,32768,32768,10,33340,6,0,100,20,441007974
10000,3333,Entropy,32768,32768,10,33340,6,0,100,40,428754217
10000,3333,Entropy,32768,32768,10,33340,6,0,100,60,428467767
10000,3333,Entropy,32768,32768,10,33340,6,0,100,80,430977254
10000,3333,Entropy,32768,32768,10,33340,6,0,100,100,424138784
