10000,33,Glacier,33554432,32,0,34,0,100,10,1,844136335
10000,33,Glacier,33554432,32,0,34,0,100,20,2,815659174
10000,33,Glacier,33554432,32,0,34,0,100,50,5,869930992
10000,33,Glacier,33554432,32,0,34,0,100,100,10,1017996702
10000,33,Glacier,33554432,32,0,34,0,100,100,20,598209690
10000,33,Glacier,33554432,32,0,34,0,100,100,40,412452804
10000,33,Glacier,33554432,32,0,34,0,100,100,60,386778273
10000,33,Glacier,33554432,32,0,34,0,100,100,80,335729863
10000,33,Glacier,33554432,32,0,34,0,100,100,100,463898290
